example_id                                                                                                       | status  | run_time        |
./spec/components/dossiers/user_search_component_spec.rb[1:8:1]                                                  | passed  | 0.00794 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:8:2]                                                  | passed  | 0.01287 seconds |
./spec/components/editable_champ/communes_component_spec.rb[1:1:1:1]                                             | passed  | 0.1398 seconds  |
./spec/components/editable_champ/communes_component_spec.rb[1:1:1:2:1]                                           | passed  | 0.12194 seconds |
./spec/components/editable_champ/communes_component_spec.rb[1:1:2:1]                                             | passed  | 0.14284 seconds |
./spec/components/editable_champ/communes_component_spec.rb[1:1:2:2:1]                                           | passed  | 0.08545 seconds |
./spec/components/editable_champ/date_component_spec.rb[1:1:1:1]                                                 | passed  | 0.09808 seconds |
./spec/components/editable_champ/date_component_spec.rb[1:1:2:1]                                                 | passed  | 0.09188 seconds |
./spec/components/editable_champ/date_component_spec.rb[1:1:3:1]                                                 | passed  | 0.09274 seconds |
./spec/components/editable_champ/date_component_spec.rb[1:2:1:1]                                                 | passed  | 0.09326 seconds |
./spec/components/editable_champ/date_component_spec.rb[1:2:2:1]                                                 | passed  | 0.09768 seconds |
./spec/components/editable_champ/date_component_spec.rb[1:2:3:1]                                                 | passed  | 0.10315 seconds |
./spec/components/editable_champ/pre_rempli_component_spec.rb[1:1:1]                                             | passed  | 0.10708 seconds |
./spec/components/editable_champ/pre_rempli_component_spec.rb[1:1:2]                                             | passed  | 0.12369 seconds |
./spec/components/editable_champ/pre_rempli_component_spec.rb[1:2:1]                                             | passed  | 0.11829 seconds |
./spec/components/editable_champ/yes_no_component_spec.rb[1:1:1:1]                                               | passed  | 0.08055 seconds |
./spec/components/editable_champ/yes_no_component_spec.rb[1:1:2:1]                                               | passed  | 0.09381 seconds |
./spec/components/export_template/champs_component_spec.rb[1:1]                                                  | passed  | 0.27316 seconds |
./spec/components/instructeurs/bulk_message_form_component_spec.rb[1:1:1:1:1]                                    | passed  | 0.20638 seconds |
